MOLECULE_ID;SMILES;CELL_LINE;TEST_TYPE;RACEMAT;R;S;RR;SS;RS;SR;CIS;TRANS;INDOLE;IC50;Source;Reference
WO2020081840A1_AN_24;CC(CCOC)C1=CN=C2N1C=C(N=C2NCCC3=CNC4=CC=CC=C43)C5=CC(=CN=C5)F;1;Luminescence;1;0;0;0;0;0;0;0;0;1;13;patent;WO2019101641A1
WO2020081840A1_AN_27;CC(CCCOC)C1=CN=C2N1C=C(N=C2NCCC3=CNC4=CC=CC=C43)C5=CC(=CN=C5)F;1;Luminescence;1;0;0;0;0;0;0;0;0;1;9;patent;WO2019101641A1
WO2020081840A1_AN_28;CCOCCC(C)C1=CN=C2N1C=C(N=C2NCCC3=CNC4=CC=CC=C43)C5=CC(=CN=C5)F;1;Luminescence;1;0;0;0;0;0;0;0;0;1;30;patent;WO2019101641A1
WO2024076300A1_AN_1;C1(=NC(=NC2=C1N=CS2)C3=CN=C(C)S3)N([C@H]4CC5=C(CC4)[N](C6=CC=CC=C56)[H])[H];2;Luminescence;0;1;0;0;0;0;0;0;0;1;19.95;patent;WO2024076300A1
WO2024076300A1_AN_2;CC1=NC=C(S1)C2=NC(=C3C(=N2)SC=N3)NCCC4=CNC5=CC=CC=C54;2;Luminescence;1;0;0;0;0;0;0;0;0;1;25.12;patent;WO2024076300A1
WO2024076300A1_AN_3;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;3.16;patent;WO2024076300A1
WO2024076300A1_AN_4;C1(=NC(=NC2=C1N=CS2)C3=CC=CN(C3=O)[H])N([H])[C@@H]6CC4=C([N](C5=CC=CC=C45)[H])CC6;2;Luminescence;0;1;0;0;0;0;0;0;0;1;12.59;patent;WO2024076300A1
WO2024076300A1_AN_5;C1=CC2=C(NC=C2CCNC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4)N=C1;2;Luminescence;1;0;0;0;0;0;0;0;0;1;50.12;patent;WO2024076300A1
WO2024076300A1_AN_6;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=C(N=CC=C5)N)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;2.51;patent;WO2024076300A1
WO2024076300A1_AN_7;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;2.51;patent;WO2024076300A1
WO2024076300A1_AN_8;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=C(N=CC=C5)N)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;2;patent;WO2024076300A1
WO2024076300A1_AN_10;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CN=CO5)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;10;patent;WO2024076300A1
WO2024076300A1_AN_11;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CN=C(S5)CO)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;12.59;patent;WO2024076300A1
WO2024076300A1_AN_13;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=C(NC(=O)C=C5)O)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;31.62;patent;WO2024076300A1
WO2024076300A1_AN_14;C1=CC2=C(C(=CN2)CCNC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4)N=C1;2;Luminescence;1;0;0;0;0;0;0;0;0;1;63.1;patent;WO2024076300A1
WO2024076300A1_AN_15;C1=CC2=C(NC=C2CCOC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4)N=C1;2;Luminescence;1;0;0;0;0;0;0;0;0;1;63.1;patent;WO2024076300A1
WO2024076300A1_AN_16;CC1=NC=C(C=C1)C2=NC(=C3C(=N2)SC=N3)OCCC4=CNC5=CC=CC=C54;2;Luminescence;1;0;0;0;0;0;0;0;0;1;12.59;patent;WO2024076300A1
WO2024076300A1_AN_17;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CC(=CC=C5)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;31.62;patent;WO2024076300A1
WO2024076300A1_AN_18;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CC(=CC(=C5)F)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;3.98;patent;WO2024076300A1
WO2024076300A1_AN_19;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CC=C(C=C5)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;15.85;patent;WO2024076300A1
WO2024076300A1_AN_20;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CN=CN=C5)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;2.51;patent;WO2024076300A1
WO2024076300A1_AN_21;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CC(=CC=C5)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;10;patent;WO2024076300A1
WO2024076300A1_AN_22;CC1=C(SC(=N1)C)C2=NC(=C3C(=N2)SC=N3)OCCC4=CNC5=CC=CC=C54;2;Luminescence;1;0;0;0;0;0;0;0;0;1;6.31;patent;WO2024076300A1
WO2024076300A1_AN_24;CC1=C(C2=CC=CC=C2N1)CCNC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;7.94;patent;WO2024076300A1
WO2024076300A1_AN_25;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CC(=CC(=C5)F)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;19.95;patent;WO2024076300A1
WO2024076300A1_AN_26;CN1C=C(C=N1)C2=NC(=C3C(=N2)SC=N3)OCCC4=CNC5=CC=CC=C54;2;Luminescence;1;0;0;0;0;0;0;0;0;1;6.31;patent;WO2024076300A1
WO2024076300A1_AN_27;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CC=C(C=C5)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;39.81;patent;WO2024076300A1
WO2024076300A1_AN_28;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CN=CC(=C5)C#N)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;31.62;patent;WO2024076300A1
WO2024076300A1_AN_29;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CN=CN=C5)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;1;patent;WO2024076300A1
WO2024076300A1_AN_30;CN1C=C(C=N1)C2=NC(=C3C(=N2)SC=N3)OCCC4=CNC5=C4C=C(C=C5)Cl;2;Luminescence;1;0;0;0;0;0;0;0;0;1;100;patent;WO2024076300A1
WO2024076300A1_AN_31;C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C(=NC(=N3)C5=CN=CC(=C5)C#N)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;6.31;patent;WO2024076300A1
WO2024076300A1_AN_32;CC1=CC2=C(C=C1)NC=C2CCNC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;316.23;patent;WO2024076300A1
WO2024076300A1_AN_34;C1=CC(=CC(=C1)F)C2=NC(=C3C(=N2)SC=N3)OCCC4=CNC5=C4C=C(C=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;125.89;patent;WO2024076300A1
WO2024076300A1_AN_35;C1=CNC(=O)C(=C1)C2=NC(=C3C(=N2)SC=N3)NCCC4=CNC5=C4C=C(C=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;12.59;patent;WO2024076300A1
WO2024076300A1_AN_36;CC1=C(C2=C(N1)C=CC(=C2)Cl)CCOC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;251.19;patent;WO2024076300A1
WO2024076300A1_AN_37;C1(=CC=C2C(=C1)C(=C[N]2[H])CCN(C3=C5C(=NC(=N3)C4=CC=CN(C4=O)[H])SC=N5)[H])OC(F)(F)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;0.2;patent;WO2024076300A1
WO2024076300A1_AN_40;C1=CNC(=O)C(=C1)C2=NC(=C3C(=N2)SC=N3)OCCC4=CNC5=C4C=C(C=C5)Cl;2;Luminescence;1;0;0;0;0;0;0;0;0;1;63.1;patent;WO2024076300A1
WO2024076300A1_AN_41;C1=CC2=C(C=C1Cl)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CN=CS5)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;19.95;patent;WO2024076300A1
WO2024076300A1_AN_42;COC1=CC2=C(C=C1)NC=C2CCNC3=C4C(=NC(=N3)C5=CC=CNC5=O)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;79.43;patent;WO2024076300A1
WO2024076300A1_AN_43;C1=CC=C2C(=C1)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CN=CS5)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;1;patent;WO2024076300A1
WO2024076300A1_AN_44;C1=CC2=C(C=C1Cl)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CC(=CC(=C5)F)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;158.49;patent;WO2024076300A1
WO2024076300A1_AN_45;C1=CC(=CC=C1C2=NC(=C3C(=N2)SC=N3)OCCC4=CNC5=C4C=C(C=C5)Cl)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;158.49;patent;WO2024076300A1
WO2024076300A1_AN_46;C1=CC2=C(C=C1F)C(=CN2)CCOC3=C4C(=NC(=N3)C5=CC(=CC(=C5)F)F)SC=N4;2;Luminescence;1;0;0;0;0;0;0;0;0;1;63.1;patent;WO2024076300A1
WO2024076300A1_AN_47;CC1=NC=C(S1)C2=NC(=C3C(=N2)SC=N3)NCCC4=CNC5=C4C=CC(=C5)OC(F)(F)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;2.51;patent;WO2024076300A1
WO2024076300A1_AN_48;C1(=CC=C2C(=C1)C(=C[N]2[H])CCN(C3=C5C(=NC(=N3)C4=CC=CN=C4O[H])SC=N5)[H])Cl;2;Luminescence;1;0;0;0;0;0;0;0;0;1;25.12;patent;WO2024076300A1
WO2021173082A1_AN_1;COC1=CC2=C(C=C1)C(=CN2)CCNC3=NC(=NC4=C3CCNC4)C5=CC(=CN=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;125.89;patent;WO2021173082A1
WO2021173082A1_AN_5;COC1=CC2=C(C=C1)C(=CN2)CCNC3=NC(=NC4=C3CNC4)C5=CC(=CN=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;199.53;patent;WO2021173082A1
WO2021173082A1_AN_9;COC1=CN=CC(=C1)C2=NC3=C(CCNC3)C(=N2)NCCC4=CNC5=CC=CC=C54;2;Luminescence;1;0;0;0;0;0;0;0;0;1;19.95;patent;WO2021173082A1
WO2021173082A1_AN_10;C1CNCC2=C1C(=NC(=N2)C3=CC(=CN=C3)C(F)(F)F)NCCC4=CNC5=CC=CC=C54;2;Luminescence;1;0;0;0;0;0;0;0;0;1;25.12;patent;WO2021173082A1
WO2021173082A1_AN_14;CC1=C(C2=C(N1)C=CC(=C2)OC)CCNC3=NC(=NC4=C3CCNC4)C5=CC(=CN=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;100;patent;WO2021173082A1
WO2021173082A1_AN_15;CCN1CCC2=C(CC1)N=C(N=C2NCCC3=CNC4=C3C=CC(=C4)OC)C5=CC(=CN=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;158.49;patent;WO2021173082A1
WO2021173082A1_AN_16;COC1=CC2=C(C=C1)C(=CN2)CCNC3=NC(=NC4=C3CCNCC4)C5=CC(=CN=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;316.23;patent;WO2021173082A1
WO2021173082A1_AN_17;COC1=CC2=C(C=C1)C(=CN2)CCOC3=NC(=NC4=C3CCNC4)C5=CC(=CN=C5)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;50.12;patent;WO2021173082A1
WO2021173082A1_AN_18;C1CNCC2=C1C(=NC(=N2)C3=CC(=CN=C3)F)NCCC4=C(NC5=CC=CC=C54)C(F)(F)F;2;Luminescence;1;0;0;0;0;0;0;0;0;1;19.95;patent;WO2021173082A1
WO2017202816A1_AN_1;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(CO)C(C)C)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;29.8;patent;WO2017202816A1
WO2017202816A1_AN_2;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H](CO)C(C)C)C3=CC(=CC=C3)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;10.3;patent;WO2017202816A1
WO2017202816A1_AN_3;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H](CO)C(C)C)C3=CC(=CC=C3)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;303;patent;WO2017202816A1
WO2017202816A1_AN_4;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCC(C(F)(F)F)O)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;29.2;patent;WO2017202816A1
WO2017202816A1_AN_7;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(C)CO)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;64;patent;WO2017202816A1
WO2017202816A1_AN_8;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H](C)CO)C3=CC(=CC=C3)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;36.1;patent;WO2017202816A1
WO2017202816A1_AN_9;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H](C)CO)C3=CC(=CC=C3)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;181;patent;WO2017202816A1
WO2017202816A1_AN_10;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCC(C(C)C)O)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;120;patent;WO2017202816A1
WO2017202816A1_AN_13;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCC(C)O)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;143;patent;WO2017202816A1
WO2017202816A1_AN_16;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCC(COC)O)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;174;patent;WO2017202816A1
WO2017202816A1_AN_19;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCCO)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;391;patent;WO2017202816A1
WO2017202816A1_AN_20;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;11.8;patent;WO2017202816A1
WO2017202816A1_AN_21;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;18.9;patent;WO2017202816A1
WO2017202816A1_AN_22;CC(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;83.9;patent;WO2017202816A1
WO2017202816A1_AN_23_BAY-218;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;39.9;patent;WO2017202816A1
WO2017202816A1_AN_24;C[C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;302;patent;WO2017202816A1
WO2017202816A1_AN_25;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;37.5;patent;WO2017202816A1
WO2017202816A1_AN_28;CC(C)C(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;88.5;patent;WO2017202816A1
WO2017202816A1_AN_31;COCC(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;161;patent;WO2017202816A1
WO2017202816A1_AN_34;CC(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;188;patent;WO2017202816A1
WO2017202816A1_AN_35;C[C@H](CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;0;1;0;0;0;0;0;0;0;0;192;patent;WO2017202816A1
WO2017202816A1_AN_36;C[C@@H](CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;295;patent;WO2017202816A1
WO2017202816A1_AN_37;CC(C)C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;131;patent;WO2017202816A1
WO2017202816A1_AN_38;C1COCC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;38.7;patent;WO2017202816A1
WO2017202816A1_AN_43;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC(=C2)F)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;4.89;patent;WO2017202816A1
WO2017202816A1_AN_44;C1=CC(=CC=C1C2=NN(C(=O)C(=C2)C(=O)NCC(C(F)(F)F)O)C3=CC(=CC(=C3)F)F)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;19.9;patent;WO2017202816A1
WO2017202816A1_AN_47;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC(=C2)F)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;30.8;patent;WO2017202816A1
WO2017202816A1_AN_48;CC(C)C(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC(=C2)F)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;49.3;patent;WO2017202816A1
WO2017202816A1_AN_51;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H](CO)C(C)C)C3=CC(=CC(=C3)F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;4.16;patent;WO2017202816A1
WO2017202816A1_AN_52;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCC(C(F)(F)F)O)C3=CC(=CC(=C3)F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;11.7;patent;WO2017202816A1
WO2017202816A1_AN_55;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H](C)CO)C3=CC(=CC(=C3)F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;18;patent;WO2017202816A1
WO2017202816A1_AN_56;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCC(C(C)C)O)C3=CC(=CC(=C3)F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;40;patent;WO2017202816A1
WO2017202816A1_AN_59;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;49.6;patent;WO2017202816A1
WO2017202816A1_AN_60;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;66;patent;WO2017202816A1
WO2017202816A1_AN_61;CC(C)C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;514;patent;WO2017202816A1
WO2017202816A1_AN_62;C1=CC(=CC(=C1)Cl)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;150;patent;WO2017202816A1
WO2017202816A1_AN_65;CC(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;300;patent;WO2017202816A1
WO2017202816A1_AN_66;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;165;patent;WO2017202816A1
WO2017202816A1_AN_67;CC(C)C(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;389;patent;WO2017202816A1
WO2017202816A1_AN_70;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(CO)C(C)C)C3=CC=CC=C3;0;Luminescence;1;0;0;0;0;0;0;0;0;0;92.2;patent;WO2017202816A1
WO2017202816A1_AN_71;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H](CO)C(C)C)C3=CC=CC=C3;0;Luminescence;0;0;1;0;0;0;0;0;0;0;40.5;patent;WO2017202816A1
WO2017202816A1_AN_72;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H](CO)C(C)C)C3=CC=CC=C3;0;Luminescence;0;1;0;0;0;0;0;0;0;0;2110;patent;WO2017202816A1
WO2017202816A1_AN_73;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(C)CO)C3=CC=CC=C3;0;Luminescence;1;0;0;0;0;0;0;0;0;0;307;patent;WO2017202816A1
WO2017202816A1_AN_74;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCCO)C3=CC=CC=C3;0;Luminescence;1;0;0;0;0;0;0;0;0;0;2100;patent;WO2017202816A1
WO2017202816A1_AN_75;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC=CC=C2)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;34.5;patent;WO2017202816A1
WO2017202816A1_AN_76;C1=CC=C(C=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;93.7;patent;WO2017202816A1
WO2017202816A1_AN_79;CC(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC=CC=C2)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;282;patent;WO2017202816A1
WO2017202816A1_AN_80;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC=CC=C2)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;214;patent;WO2017202816A1
WO2017202816A1_AN_81;C[C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC=CC=C2)C3=CC=C(C=C3)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;1120;patent;WO2017202816A1
WO2017202816A1_AN_82;CC1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(CO)C(C)C)C3=CC(=CC=C3)F)C;0;Luminescence;1;0;0;0;0;0;0;0;0;0;103;patent;WO2017202816A1
WO2017202816A1_AN_83;CC1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H](CO)C(C)C)C3=CC(=CC=C3)F)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;36;patent;WO2017202816A1
WO2017202816A1_AN_84;CC1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H](CO)C(C)C)C3=CC(=CC=C3)F)C;0;Luminescence;0;1;0;0;0;0;0;0;0;0;3660;patent;WO2017202816A1
WO2017202816A1_AN_85;CCC(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)C)C;0;Luminescence;1;0;0;0;0;0;0;0;0;0;86.1;patent;WO2017202816A1
WO2017202816A1_AN_86;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)C)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;45.5;patent;WO2017202816A1
WO2017202816A1_AN_87;CC[C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)C)C;0;Luminescence;0;1;0;0;0;0;0;0;0;0;726;patent;WO2017202816A1
WO2017202816A1_AN_88;CC1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(C)CO)C3=CC(=CC=C3)F)C;0;Luminescence;1;0;0;0;0;0;0;0;0;0;146;patent;WO2017202816A1
WO2017202816A1_AN_89;CC1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H](C)CO)C3=CC(=CC=C3)F)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;115;patent;WO2017202816A1
WO2017202816A1_AN_90;CC1=C(C=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H](C)CO)C3=CC(=CC=C3)F)C;0;Luminescence;0;1;0;0;0;0;0;0;0;0;675;patent;WO2017202816A1
WO2017202816A1_AN_91;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;4.44;patent;WO2017202816A1
WO2017202816A1_AN_92;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;12;patent;WO2017202816A1
WO2017202816A1_AN_93;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;30.2;patent;WO2017202816A1
WO2017202816A1_AN_94;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)F)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;15.4;patent;WO2017202816A1
